time,l,r
2020-03-11 14:44:52.500,1,1
2020-03-11 14:44:52.740,1,1
2020-03-11 14:44:53.000,1,1
2020-03-11 14:44:53.240,1,1
2020-03-11 14:44:53.500,1,1
2020-03-11 14:44:53.740,1,1
2020-03-11 14:44:54.000,1,1
2020-03-11 14:44:54.240,1,1
2020-03-11 14:44:54.500,1,1
2020-03-11 14:44:54.740,1,1
2020-03-11 14:44:55.000,1,1
2020-03-11 14:44:55.240,1,1
2020-03-11 14:44:55.500,1,1
2020-03-11 14:44:55.740,1,1
2020-03-11 14:44:56.000,0,1
2020-03-11 14:44:56.240,1,1
2020-03-11 14:44:56.500,1,1
2020-03-11 14:44:56.740,1,1
2020-03-11 14:44:57.000,1,1
2020-03-11 14:44:57.240,1,1
2020-03-11 14:44:57.500,0,1
2020-03-11 14:44:57.740,1,1
2020-03-11 14:44:58.000,1,1
2020-03-11 14:44:58.240,0,0
2020-03-11 14:44:58.500,1,1
2020-03-11 14:44:58.740,1,1
2020-03-11 14:44:59.000,1,0
2020-03-11 14:44:59.240,1,1
2020-03-11 14:44:59.500,0,1
2020-03-11 14:44:59.740,1,1
2020-03-11 14:45:00.000,1,1
2020-03-11 14:45:00.240,1,1
2020-03-11 14:45:00.500,1,1
2020-03-11 14:45:00.740,0,1
2020-03-11 14:45:01.000,1,1
2020-03-11 14:45:01.240,1,1
2020-03-11 14:45:01.500,1,1
2020-03-11 14:45:01.740,0,1
2020-03-11 14:45:02.000,1,1
2020-03-11 14:45:02.240,1,1
2020-03-11 14:45:02.500,0,1
2020-03-11 14:45:02.740,0,1
2020-03-11 14:45:03.000,1,1
2020-03-11 14:45:03.240,0,1
2020-03-11 14:45:03.500,0,1
2020-03-11 14:45:03.740,0,1
2020-03-11 14:45:04.000,0,1
2020-03-11 14:45:04.240,0,1
2020-03-11 14:45:04.500,0,1
2020-03-11 14:45:04.740,1,1
2020-03-11 14:45:05.000,0,1
2020-03-11 14:45:05.240,1,1
2020-03-11 14:45:05.500,1,1
2020-03-11 14:45:05.740,0,1
2020-03-11 14:45:06.000,1,0
2020-03-11 14:45:06.240,0,1
2020-03-11 14:45:06.500,1,1
2020-03-11 14:45:06.740,1,1
2020-03-11 14:45:07.000,1,1
2020-03-11 14:45:07.240,0,1
2020-03-11 14:45:07.500,1,1
2020-03-11 14:45:07.740,0,1
2020-03-11 14:45:08.000,0,1
2020-03-11 14:45:08.240,0,1
2020-03-11 14:45:08.500,1,1
2020-03-11 14:45:08.740,1,1
2020-03-11 14:45:09.000,1,1
2020-03-11 14:45:09.240,1,1
2020-03-11 14:45:09.500,1,1
2020-03-11 14:45:09.740,0,1
2020-03-11 14:45:10.000,1,1
2020-03-11 14:45:10.240,1,1
2020-03-11 14:45:10.500,1,1
2020-03-11 14:45:10.740,1,1
2020-03-11 14:45:11.000,1,1
2020-03-11 14:45:11.240,0,1
2020-03-11 14:45:11.500,0,1
2020-03-11 14:45:11.740,1,1
2020-03-11 14:45:12.000,1,1
2020-03-11 14:45:12.240,0,1
2020-03-11 14:45:12.500,0,1
2020-03-11 14:45:12.740,1,1
2020-03-11 14:45:13.000,1,1
2020-03-11 14:45:13.240,1,1
2020-03-11 14:45:13.500,1,1
2020-03-11 14:45:13.740,0,1
2020-03-11 14:45:14.000,1,1
2020-03-11 14:45:14.240,0,1
2020-03-11 14:45:14.500,0,1
2020-03-11 14:45:14.740,0,1
2020-03-11 14:45:15.000,0,1
2020-03-11 14:45:15.240,0,1
2020-03-11 14:45:15.500,0,1
2020-03-11 14:45:15.740,0,1
2020-03-11 14:45:16.000,0,1
2020-03-11 14:45:16.240,0,1
2020-03-11 14:45:16.500,0,1
2020-03-11 14:45:16.740,0,1
2020-03-11 14:45:17.000,0,1
2020-03-11 14:45:17.240,0,1
2020-03-11 14:45:17.500,0,1
2020-03-11 14:45:17.740,0,1
2020-03-11 14:45:18.000,1,1
2020-03-11 14:45:18.240,0,1
2020-03-11 14:45:18.500,0,1
2020-03-11 14:45:18.740,0,1
2020-03-11 14:45:19.000,1,1
2020-03-11 14:45:19.240,0,1
2020-03-11 14:45:19.500,0,1
2020-03-11 14:45:19.740,0,1
2020-03-11 14:45:20.000,0,1
2020-03-11 14:45:20.240,0,1
2020-03-11 14:45:20.500,0,1
2020-03-11 14:45:20.740,0,1
2020-03-11 14:45:21.000,1,1
2020-03-11 14:45:21.240,1,1
2020-03-11 14:45:21.500,0,1
2020-03-11 14:45:21.740,0,1
2020-03-11 14:45:22.000,0,1
2020-03-11 14:45:22.240,0,1
2020-03-11 14:45:22.500,1,1
2020-03-11 14:45:22.740,0,1
2020-03-11 14:45:23.000,1,1
2020-03-11 14:45:23.240,0,1
2020-03-11 14:45:23.500,1,1
2020-03-11 14:45:23.740,1,1
2020-03-11 14:45:24.000,1,1
2020-03-11 14:45:24.240,1,0
2020-03-11 14:45:24.500,0,0
2020-03-11 14:45:24.740,1,1
2020-03-11 14:45:25.000,0,1
2020-03-11 14:45:25.240,1,1
2020-03-11 14:45:25.500,0,1
2020-03-11 14:45:25.740,0,1
2020-03-11 14:45:26.000,0,1
2020-03-11 14:45:26.240,1,1
2020-03-11 14:45:26.500,0,1
2020-03-11 14:45:26.740,0,1
2020-03-11 14:45:27.000,0,1
2020-03-11 14:45:27.240,1,1
2020-03-11 14:45:27.500,0,1
2020-03-11 14:45:27.740,1,1
2020-03-11 14:45:28.000,1,1
2020-03-11 14:45:28.240,0,0
2020-03-11 14:45:28.500,0,1
2020-03-11 14:45:28.740,0,1
2020-03-11 14:45:29.000,1,1
2020-03-11 14:45:29.240,1,1
2020-03-11 14:45:29.500,1,1
2020-03-11 14:45:29.740,1,1
2020-03-11 14:45:30.000,1,1
2020-03-11 14:45:30.240,1,1
2020-03-11 14:45:30.500,0,1
2020-03-11 14:45:30.740,1,1
2020-03-11 14:45:31.000,1,1
2020-03-11 14:45:31.240,0,1
2020-03-11 14:45:31.500,1,1
2020-03-11 14:45:31.740,1,1
2020-03-11 14:45:32.000,0,1
2020-03-11 14:45:32.240,1,1
2020-03-11 14:45:32.500,0,1
2020-03-11 14:45:32.740,1,1
2020-03-11 14:45:33.000,1,1
2020-03-11 14:45:33.240,0,1
2020-03-11 14:45:33.500,1,1
2020-03-11 14:45:33.740,1,1
2020-03-11 14:45:34.000,1,1
2020-03-11 14:45:34.240,1,1
2020-03-11 14:45:34.500,1,1
2020-03-11 14:45:34.740,0,1
2020-03-11 14:45:35.000,0,1
2020-03-11 14:45:35.240,1,1
2020-03-11 14:45:35.500,1,1
2020-03-11 14:45:35.740,0,1
2020-03-11 14:45:36.000,1,1
2020-03-11 14:45:36.240,0,1
2020-03-11 14:45:36.500,1,0
2020-03-11 14:45:36.740,0,0
2020-03-11 14:45:37.000,1,1
2020-03-11 14:45:37.240,1,1
2020-03-11 14:45:37.500,0,1
2020-03-11 14:45:37.740,1,0
2020-03-11 14:45:38.000,1,0
2020-03-11 14:45:38.240,1,1
2020-03-11 14:45:38.500,1,0
2020-03-11 14:45:38.740,1,1
2020-03-11 14:45:39.000,1,1
2020-03-11 14:45:39.240,1,1
2020-03-11 14:45:39.500,1,1
2020-03-11 14:45:39.740,1,1
2020-03-11 14:45:40.000,1,1
2020-03-11 14:45:40.240,0,0
2020-03-11 14:45:40.500,1,0
2020-03-11 14:45:40.740,0,1
2020-03-11 14:45:41.000,1,1
2020-03-11 14:45:41.240,0,1
2020-03-11 14:45:41.500,1,0
2020-03-11 14:45:41.740,0,0
2020-03-11 14:45:42.000,1,1
2020-03-11 14:45:42.240,1,0
2020-03-11 14:45:42.500,1,1
2020-03-11 14:45:42.740,0,1
2020-03-11 14:45:43.000,1,1
2020-03-11 14:45:43.240,1,1
2020-03-11 14:45:43.500,1,1
2020-03-11 14:45:43.740,1,1
2020-03-11 14:45:44.000,0,1
2020-03-11 14:45:44.240,1,1
2020-03-11 14:45:44.500,1,1
2020-03-11 14:45:44.740,1,1
2020-03-11 14:45:45.000,0,1
2020-03-11 14:45:45.240,1,1
2020-03-11 14:45:45.500,1,1
2020-03-11 14:45:45.740,0,1
2020-03-11 14:45:46.000,1,1
2020-03-11 14:45:46.240,1,1
2020-03-11 14:45:46.500,1,1
2020-03-11 14:45:46.740,1,1
2020-03-11 14:45:47.000,1,1
2020-03-11 14:45:47.240,0,1
2020-03-11 14:45:47.500,0,1
2020-03-11 14:45:47.740,0,0
2020-03-11 14:45:48.000,0,1
2020-03-11 14:45:48.240,0,1
2020-03-11 14:45:48.500,0,1
2020-03-11 14:45:48.740,1,1
2020-03-11 14:45:49.000,1,1
2020-03-11 14:45:49.240,0,1
2020-03-11 14:45:49.500,1,1
2020-03-11 14:45:49.740,0,1
2020-03-11 14:45:50.000,1,1
2020-03-11 14:45:50.240,1,1
2020-03-11 14:45:50.500,1,1
2020-03-11 14:45:50.740,0,1
2020-03-11 14:45:51.000,0,1
2020-03-11 14:45:51.240,0,1
2020-03-11 14:45:51.500,0,1
2020-03-11 14:45:51.740,0,1
2020-03-11 14:45:52.000,1,1
2020-03-11 14:45:52.240,1,1
2020-03-11 14:45:52.500,0,1
2020-03-11 14:45:52.740,1,1
2020-03-11 14:45:53.000,1,1
2020-03-11 14:45:53.240,0,1
2020-03-11 14:45:53.500,0,1
2020-03-11 14:45:53.740,1,1
2020-03-11 14:45:54.000,1,1
2020-03-11 14:45:54.240,0,0
2020-03-11 14:45:54.500,0,0
2020-03-11 14:45:54.740,0,1
2020-03-11 14:45:55.000,1,1
2020-03-11 14:45:55.240,0,1
2020-03-11 14:45:55.500,1,0
2020-03-11 14:45:55.740,0,1
2020-03-11 14:45:56.000,0,1
2020-03-11 14:45:56.240,1,1
2020-03-11 14:45:56.500,0,1
2020-03-11 14:45:56.740,0,0
2020-03-11 14:45:57.000,1,1
2020-03-11 14:45:57.240,0,1
2020-03-11 14:45:57.500,0,0
2020-03-11 14:45:57.740,0,1
2020-03-11 14:45:58.000,0,1
2020-03-11 14:45:58.240,0,1
2020-03-11 14:45:58.500,1,0
2020-03-11 14:45:58.740,0,1
2020-03-11 14:45:59.000,0,0
2020-03-11 14:45:59.240,0,1
2020-03-11 14:45:59.500,0,1
2020-03-11 14:45:59.740,0,1
2020-03-11 14:46:00.000,0,1
2020-03-11 14:46:00.240,0,1
2020-03-11 14:46:00.500,0,1
2020-03-11 14:46:00.740,0,1
2020-03-11 14:46:01.000,0,0
2020-03-11 14:46:01.240,0,1
2020-03-11 14:46:01.500,0,1
2020-03-11 14:46:01.740,0,1
2020-03-11 14:46:02.000,0,1
2020-03-11 14:46:02.240,1,0
2020-03-11 14:46:02.500,0,1
2020-03-11 14:46:02.740,0,1
2020-03-11 14:46:03.000,0,1
2020-03-11 14:46:03.240,0,1
2020-03-11 14:46:03.500,1,1
2020-03-11 14:46:03.740,0,1
2020-03-11 14:46:04.000,0,1
2020-03-11 14:46:04.240,0,0
2020-03-11 14:46:04.500,0,0
2020-03-11 14:46:04.740,0,1
2020-03-11 14:46:05.000,0,0
2020-03-11 14:46:05.240,0,0
2020-03-11 14:46:05.500,0,0
2020-03-11 14:46:05.740,1,0
2020-03-11 14:46:06.000,0,0
2020-03-11 14:46:06.240,0,1
2020-03-11 14:46:06.500,0,1
2020-03-11 14:46:06.740,1,0
2020-03-11 14:46:07.000,0,1
2020-03-11 14:46:07.240,0,1
2020-03-11 14:46:07.500,0,1
2020-03-11 14:46:07.740,1,1
2020-03-11 14:46:08.000,1,0
2020-03-11 14:46:08.240,1,1
2020-03-11 14:46:08.500,0,0
2020-03-11 14:46:08.740,0,1
2020-03-11 14:46:09.000,1,0
2020-03-11 14:46:09.240,0,0
2020-03-11 14:46:09.500,0,0
2020-03-11 14:46:09.740,1,1
2020-03-11 14:46:10.000,1,1
2020-03-11 14:46:10.240,0,0
2020-03-11 14:46:10.500,1,0
2020-03-11 14:46:10.740,1,0
2020-03-11 14:46:11.000,0,1
2020-03-11 14:46:11.240,1,1
2020-03-11 14:46:11.500,0,0
2020-03-11 14:46:11.740,1,0
2020-03-11 14:46:12.000,0,1
2020-03-11 14:46:12.240,1,0
2020-03-11 14:46:12.500,1,0
2020-03-11 14:46:12.740,1,0
2020-03-11 14:46:13.000,0,0
2020-03-11 14:46:13.240,0,1
2020-03-11 14:46:13.500,1,0
2020-03-11 14:46:13.740,1,0
2020-03-11 14:46:14.000,0,0
2020-03-11 14:46:14.240,1,1
2020-03-11 14:46:14.500,1,1
2020-03-11 14:46:14.740,1,1
2020-03-11 14:46:15.000,1,1
2020-03-11 14:46:15.240,1,0
2020-03-11 14:46:15.500,1,0
2020-03-11 14:46:15.740,1,1
2020-03-11 14:46:16.000,0,0
2020-03-11 14:46:16.240,1,1
2020-03-11 14:46:16.500,1,1
2020-03-11 14:46:16.740,0,0
2020-03-11 14:46:17.000,0,0
2020-03-11 14:46:17.240,0,1
2020-03-11 14:46:17.500,1,0
2020-03-11 14:46:17.740,0,0
2020-03-11 14:46:18.000,1,0
2020-03-11 14:46:18.240,1,1
2020-03-11 14:46:18.500,0,1
2020-03-11 14:46:18.740,1,0
2020-03-11 14:46:19.000,1,1
2020-03-11 14:46:19.240,1,0
2020-03-11 14:46:19.500,1,0
2020-03-11 14:46:19.740,1,0
2020-03-11 14:46:20.000,1,1
2020-03-11 14:46:20.240,0,1
2020-03-11 14:46:20.500,1,1
2020-03-11 14:46:20.740,0,1
2020-03-11 14:46:21.000,0,1
2020-03-11 14:46:21.240,1,1
2020-03-11 14:46:21.500,0,0
2020-03-11 14:46:21.740,0,0
2020-03-11 14:46:22.000,0,0
2020-03-11 14:46:22.240,1,0
2020-03-11 14:46:22.500,0,1
2020-03-11 14:46:22.740,0,1
2020-03-11 14:46:23.000,1,0
2020-03-11 14:46:23.240,1,0
2020-03-11 14:46:23.500,1,1
2020-03-11 14:46:23.740,1,0
2020-03-11 14:46:24.000,0,0
2020-03-11 14:46:24.240,1,1
2020-03-11 14:46:24.500,0,0
2020-03-11 14:46:24.740,1,1
2020-03-11 14:46:25.000,0,0
2020-03-11 14:46:25.240,0,1
2020-03-11 14:46:25.500,0,1
2020-03-11 14:46:25.740,1,1
2020-03-11 14:46:26.000,1,0
2020-03-11 14:46:26.240,1,1
2020-03-11 14:46:26.500,0,1
2020-03-11 14:46:26.740,1,1
2020-03-11 14:46:27.000,1,0
2020-03-11 14:46:27.240,1,1
2020-03-11 14:46:27.500,0,0
2020-03-11 14:46:27.740,0,0
2020-03-11 14:46:28.000,1,1
2020-03-11 14:46:28.240,0,1
2020-03-11 14:46:28.500,1,1
2020-03-11 14:46:28.740,0,0
2020-03-11 14:46:29.000,0,1
2020-03-11 14:46:29.240,0,1
2020-03-11 14:46:29.500,0,0
2020-03-11 14:46:29.740,0,1
2020-03-11 14:46:30.000,0,1
2020-03-11 14:46:30.240,0,1
2020-03-11 14:46:30.500,0,0
2020-03-11 14:46:30.740,0,0
2020-03-11 14:46:31.000,1,1
2020-03-11 14:46:31.240,0,0
2020-03-11 14:46:31.500,0,1
2020-03-11 14:46:31.740,0,0
2020-03-11 14:46:32.000,0,1
2020-03-11 14:46:32.240,0,1
2020-03-11 14:46:32.500,0,1
2020-03-11 14:46:32.740,0,1
2020-03-11 14:46:33.000,0,0
2020-03-11 14:46:33.240,1,1
2020-03-11 14:46:33.500,1,1
2020-03-11 14:46:33.740,0,0
2020-03-11 14:46:34.000,1,0
2020-03-11 14:46:34.240,1,1
2020-03-11 14:46:34.500,0,0
2020-03-11 14:46:34.740,1,1
2020-03-11 14:46:35.000,1,0
2020-03-11 14:46:35.240,1,1
2020-03-11 14:46:35.500,0,0
2020-03-11 14:46:35.740,1,1
2020-03-11 14:46:36.000,1,1
2020-03-11 14:46:36.240,1,0
2020-03-11 14:46:36.500,1,0
2020-03-11 14:46:36.740,0,0
2020-03-11 14:46:37.000,0,0
2020-03-11 14:46:37.240,1,1
2020-03-11 14:46:37.500,1,1
2020-03-11 14:46:37.740,0,1
2020-03-11 14:46:38.000,1,1
2020-03-11 14:46:38.240,0,0
2020-03-11 14:46:38.500,0,1
2020-03-11 14:46:38.740,1,1
2020-03-11 14:46:39.000,1,0
2020-03-11 14:46:39.240,0,1
2020-03-11 14:46:39.500,1,0
2020-03-11 14:46:39.740,1,0
2020-03-11 14:46:40.000,0,0
2020-03-11 14:46:40.240,0,0
2020-03-11 14:46:40.500,0,1
2020-03-11 14:46:40.740,1,1
2020-03-11 14:46:41.000,0,0
2020-03-11 14:46:41.240,0,1
2020-03-11 14:46:41.500,1,0
2020-03-11 14:46:41.740,0,1
2020-03-11 14:46:42.000,1,1
2020-03-11 14:46:42.240,0,0
2020-03-11 14:46:42.500,1,1
2020-03-11 14:46:42.740,0,0
2020-03-11 14:46:43.000,0,1
2020-03-11 14:46:43.240,0,1
2020-03-11 14:46:43.500,1,0
2020-03-11 14:46:43.740,1,0
2020-03-11 14:46:44.000,0,0
2020-03-11 14:46:44.240,1,0
2020-03-11 14:46:44.500,0,0
2020-03-11 14:46:44.740,0,1
2020-03-11 14:46:45.000,1,1
2020-03-11 14:46:45.240,1,0
2020-03-11 14:46:45.500,0,1
2020-03-11 14:46:45.740,1,0
2020-03-11 14:46:46.000,0,0
2020-03-11 14:46:46.240,0,1
2020-03-11 14:46:46.500,1,1
2020-03-11 14:46:46.740,0,1
2020-03-11 14:46:47.000,1,1
2020-03-11 14:46:47.240,0,0
2020-03-11 14:46:47.500,0,1
2020-03-11 14:46:47.740,0,0
2020-03-11 14:46:48.000,0,1
2020-03-11 14:46:48.240,1,0
2020-03-11 14:46:48.500,1,1
2020-03-11 14:46:48.740,0,0
2020-03-11 14:46:49.000,0,1
2020-03-11 14:46:49.240,1,0
2020-03-11 14:46:49.500,0,1
2020-03-11 14:46:49.740,0,1
2020-03-11 14:46:50.000,0,0
2020-03-11 14:46:50.240,0,1
2020-03-11 14:46:50.500,0,0
2020-03-11 14:46:50.740,1,1
2020-03-11 14:46:51.000,1,0
2020-03-11 14:46:51.240,0,1
2020-03-11 14:46:51.500,1,1
2020-03-11 14:46:51.740,0,1
2020-03-11 14:46:52.000,1,1
2020-03-11 14:46:52.240,1,0
2020-03-11 14:46:52.500,1,1
2020-03-11 14:46:52.740,0,1
2020-03-11 14:46:53.000,1,1
2020-03-11 14:46:53.240,0,1
2020-03-11 14:46:53.500,1,0
2020-03-11 14:46:53.740,0,0
2020-03-11 14:46:54.000,0,0
2020-03-11 14:46:54.240,0,0
2020-03-11 14:46:54.500,0,1
2020-03-11 14:46:54.740,0,1
2020-03-11 14:46:55.000,0,1
2020-03-11 14:46:55.240,0,1
2020-03-11 14:46:55.500,0,0
2020-03-11 14:46:55.740,0,0
2020-03-11 14:46:56.000,0,0
2020-03-11 14:46:56.240,0,0
2020-03-11 14:46:56.500,0,0
2020-03-11 14:46:56.740,0,1
2020-03-11 14:46:57.000,0,1
2020-03-11 14:46:57.240,1,0
2020-03-11 14:46:57.500,1,0
2020-03-11 14:46:57.740,1,0
2020-03-11 14:46:58.000,0,1
2020-03-11 14:46:58.240,0,0
2020-03-11 14:46:58.500,0,1
2020-03-11 14:46:58.740,1,1
2020-03-11 14:46:59.000,1,1
2020-03-11 14:46:59.240,0,1
2020-03-11 14:46:59.500,1,0
2020-03-11 14:46:59.740,0,1
2020-03-11 14:47:00.000,1,0
2020-03-11 14:47:00.240,1,1
2020-03-11 14:47:00.500,1,0
2020-03-11 14:47:00.740,0,1
2020-03-11 14:47:01.000,0,1
2020-03-11 14:47:01.240,0,0
2020-03-11 14:47:01.500,0,1
2020-03-11 14:47:01.740,0,0
2020-03-11 14:47:02.000,0,0
2020-03-11 14:47:02.240,0,1
2020-03-11 14:47:02.500,0,1
2020-03-11 14:47:02.740,1,0
2020-03-11 14:47:03.000,0,0
2020-03-11 14:47:03.240,0,0
2020-03-11 14:47:03.500,1,1
2020-03-11 14:47:03.740,1,1
2020-03-11 14:47:04.000,0,0
2020-03-11 14:47:04.240,0,1
2020-03-11 14:47:04.500,1,1
2020-03-11 14:47:04.740,1,0
2020-03-11 14:47:05.000,0,0
2020-03-11 14:47:05.240,1,1
2020-03-11 14:47:05.500,0,1
2020-03-11 14:47:05.740,1,1
2020-03-11 14:47:06.000,0,1
2020-03-11 14:47:06.240,0,0
2020-03-11 14:47:06.500,1,1
2020-03-11 14:47:06.740,0,1
2020-03-11 14:47:07.000,1,0
2020-03-11 14:47:07.240,0,0
2020-03-11 14:47:07.500,1,0
2020-03-11 14:47:07.740,0,1
2020-03-11 14:47:08.000,0,1
2020-03-11 14:47:08.240,0,1
2020-03-11 14:47:08.500,0,0
2020-03-11 14:47:08.740,0,1
2020-03-11 14:47:09.000,0,1
2020-03-11 14:47:09.240,1,0
2020-03-11 14:47:09.500,1,1
2020-03-11 14:47:09.740,0,1
2020-03-11 14:47:10.000,0,1
2020-03-11 14:47:10.240,1,0
2020-03-11 14:47:10.500,1,1
2020-03-11 14:47:10.740,1,0
2020-03-11 14:47:11.000,1,0
2020-03-11 14:47:11.240,1,1
2020-03-11 14:47:11.500,0,1
2020-03-11 14:47:11.740,0,1
2020-03-11 14:47:12.000,1,1
2020-03-11 14:47:12.240,1,0
2020-03-11 14:47:12.500,0,1
2020-03-11 14:47:12.740,0,1
2020-03-11 14:47:13.000,1,0
2020-03-11 14:47:13.240,1,1
2020-03-11 14:47:13.500,0,0
2020-03-11 14:47:13.740,0,1
2020-03-11 14:47:14.000,1,0
2020-03-11 14:47:14.240,1,0
2020-03-11 14:47:14.500,0,1
2020-03-11 14:47:14.740,1,0
2020-03-11 14:47:15.000,1,1
2020-03-11 14:47:15.240,0,1
2020-03-11 14:47:15.500,0,0
2020-03-11 14:47:15.740,1,0
2020-03-11 14:47:16.000,0,0
2020-03-11 14:47:16.240,1,1
2020-03-11 14:47:16.500,0,0
2020-03-11 14:47:16.740,1,1
2020-03-11 14:47:17.000,0,1
2020-03-11 14:47:17.240,1,0
2020-03-11 14:47:17.500,0,1
2020-03-11 14:47:17.740,1,1
2020-03-11 14:47:18.000,0,1
2020-03-11 14:47:18.240,0,0
2020-03-11 14:47:18.500,1,0
2020-03-11 14:47:18.740,0,0
2020-03-11 14:47:19.000,0,1
2020-03-11 14:47:19.240,0,0
2020-03-11 14:47:19.500,0,0
2020-03-11 14:47:19.740,1,1
2020-03-11 14:47:20.740,0,0
2020-03-11 14:47:21.000,1,0
2020-03-11 14:47:21.240,1,1
2020-03-11 14:47:21.500,1,1
2020-03-11 14:47:21.740,0,1
2020-03-11 14:47:22.000,1,1
2020-03-11 14:47:22.240,1,1
2020-03-11 14:47:22.500,1,1
2020-03-11 14:47:22.740,0,0
2020-03-11 14:47:23.000,1,0
2020-03-11 14:47:23.240,0,0
2020-03-11 14:47:23.500,0,1
2020-03-11 14:47:23.740,0,0
2020-03-11 14:47:24.000,0,1
2020-03-11 14:47:24.240,0,1
2020-03-11 14:47:24.500,0,1
2020-03-11 14:47:24.740,1,1
2020-03-11 14:47:25.000,1,1
2020-03-11 14:47:25.240,1,1
2020-03-11 14:47:25.500,0,1
2020-03-11 14:47:25.740,0,1
2020-03-11 14:47:26.000,0,0
2020-03-11 14:47:26.240,1,0
2020-03-11 14:47:26.500,0,1
2020-03-11 14:47:26.740,1,1
2020-03-11 14:47:27.000,1,0
2020-03-11 14:47:27.240,0,1
2020-03-11 14:47:27.500,1,1
2020-03-11 14:47:27.740,1,1
2020-03-11 14:47:28.000,1,0
2020-03-11 14:47:28.240,1,1
2020-03-11 14:47:28.500,1,0
2020-03-11 14:47:28.740,1,0
2020-03-11 14:47:29.000,1,1
2020-03-11 14:47:29.240,1,1
2020-03-11 14:47:29.500,0,0
2020-03-11 14:47:29.740,1,0
2020-03-11 14:47:30.000,0,1
2020-03-11 14:47:30.240,0,1
2020-03-11 14:47:30.500,1,0
2020-03-11 14:47:30.740,1,0
2020-03-11 14:47:31.000,1,1
2020-03-11 14:47:31.240,1,1
2020-03-11 14:47:31.500,0,1
2020-03-11 14:47:31.740,0,0
2020-03-11 14:47:32.000,0,0
2020-03-11 14:47:32.240,0,1
2020-03-11 14:47:32.500,0,1
2020-03-11 14:47:32.740,1,1
2020-03-11 14:47:33.000,0,0
2020-03-11 14:47:33.240,0,1
2020-03-11 14:47:33.500,0,0
2020-03-11 14:47:33.740,0,1
2020-03-11 14:47:34.000,1,1
2020-03-11 14:47:34.240,0,1
2020-03-11 14:47:34.500,1,0
2020-03-11 14:47:34.740,0,1
2020-03-11 14:47:35.000,0,0
2020-03-11 14:47:35.240,0,1
2020-03-11 14:47:35.500,1,1
2020-03-11 14:47:35.740,1,1
2020-03-11 14:47:36.000,0,0
2020-03-11 14:47:36.240,1,1
2020-03-11 14:47:36.500,1,0
2020-03-11 14:47:36.740,0,0
2020-03-11 14:47:37.000,1,1
2020-03-11 14:47:37.240,0,0
2020-03-11 14:47:37.500,0,1
2020-03-11 14:47:37.740,1,1
2020-03-11 14:47:38.000,0,0
2020-03-11 14:47:38.240,0,0
2020-03-11 14:47:38.500,1,1
2020-03-11 14:47:38.740,0,1
2020-03-11 14:47:39.000,0,0
2020-03-11 14:47:39.240,1,0
2020-03-11 14:47:39.500,0,1
2020-03-11 14:47:39.740,0,1
2020-03-11 14:47:40.000,0,0
2020-03-11 14:47:40.240,0,0
2020-03-11 14:47:40.500,0,1
2020-03-11 14:47:40.740,0,0
2020-03-11 14:47:41.000,0,1
2020-03-11 14:47:41.240,1,1
2020-03-11 14:47:41.500,1,1
2020-03-11 14:47:41.740,1,1
2020-03-11 14:47:42.000,0,0
2020-03-11 14:47:42.240,1,1
2020-03-11 14:47:42.500,1,0
2020-03-11 14:47:42.740,1,1
2020-03-11 14:47:43.000,1,1
2020-03-11 14:47:43.240,1,1
2020-03-11 14:47:43.500,0,0
2020-03-11 14:47:43.740,0,0
2020-03-11 14:47:44.000,0,1
2020-03-11 14:47:44.240,1,1
2020-03-11 14:47:44.500,0,1
2020-03-11 14:47:44.740,1,0
2020-03-11 14:47:45.000,0,0
2020-03-11 14:47:45.240,1,0
2020-03-11 14:47:45.500,0,1
2020-03-11 14:47:45.740,1,1
2020-03-11 14:47:46.000,1,1
2020-03-11 14:47:46.240,1,1
2020-03-11 14:47:46.500,0,0
2020-03-11 14:47:46.740,1,0
2020-03-11 14:47:47.000,0,1
2020-03-11 14:47:47.240,0,1
2020-03-11 14:47:47.500,1,1
2020-03-11 14:47:47.740,0,1
2020-03-11 14:47:48.000,1,1
2020-03-11 14:47:48.240,1,0
2020-03-11 14:47:48.500,0,0
2020-03-11 14:47:48.740,1,1
2020-03-11 14:47:49.000,1,1
2020-03-11 14:47:49.240,1,0
2020-03-11 14:47:49.500,0,1
2020-03-11 14:47:49.740,1,1
2020-03-11 14:47:50.000,1,0
2020-03-11 14:47:50.240,0,1
2020-03-11 14:47:50.500,1,0
2020-03-11 14:47:50.740,0,0
2020-03-11 14:47:51.000,0,1
2020-03-11 14:47:51.240,1,1
2020-03-11 14:47:51.500,1,1
2020-03-11 14:47:51.740,0,1
2020-03-11 14:47:52.000,0,0
2020-03-11 14:47:52.240,1,0
2020-03-11 14:47:52.500,0,0
2020-03-11 14:47:52.740,0,0
2020-03-11 14:47:53.000,1,1
2020-03-11 14:47:53.240,0,0
2020-03-11 14:47:53.500,0,1
2020-03-11 14:47:53.740,1,1
2020-03-11 14:47:54.000,1,1
2020-03-11 14:47:54.240,1,1
2020-03-11 14:47:54.500,0,0
2020-03-11 14:47:54.740,1,1
2020-03-11 14:47:55.000,0,0
2020-03-11 14:47:55.240,1,1
2020-03-11 14:47:55.500,0,1
2020-03-11 14:47:55.740,0,0
2020-03-11 14:47:56.000,0,0
2020-03-11 14:47:56.240,1,1
2020-03-11 14:47:56.500,1,0
2020-03-11 14:47:56.740,1,0
2020-03-11 14:47:57.000,1,1
