,true positive,false positive,false negative,true negative,accuracy,gwets ac1 score,sensitivity,specificity,precision,f1 score,balanced accuracy,subject,method,iteration,youden
0,0.6571428571428571,0.01904761904761905,0.0,0.3238095238095238,0.980952380952381,0.9657142857142859,1.0,0.9444444444444445,0.9718309859154929,0.9857142857142857,0.9722222222222223,9,RF intra,1.0,0.9444444444444446
0,0.5772357723577236,0.024390243902439025,0.0,0.3983739837398374,0.975609756097561,0.9527316979440211,1.0,0.9423076923076923,0.9594594594594594,0.9793103448275862,0.9711538461538461,9,RF intra,2.0,0.9423076923076923
0,0.5348837209302325,0.023255813953488372,0.015503875968992248,0.4263565891472868,0.9612403100775193,0.9233830254795984,0.9718309859154929,0.9482758620689655,0.9583333333333333,0.965034965034965,0.9600534239922291,9,RF intra,3.0,0.9201068479844583
0,0.5384615384615384,0.009615384615384616,0.009615384615384616,0.4423076923076923,0.9807692307692307,0.9618908024917552,0.9824561403508772,0.9787234042553191,0.9824561403508772,0.9824561403508772,0.9805897723030982,9,RF intra,4.0,0.9611795446061964
0,0.5634920634920635,0.023809523809523808,0.007936507936507936,0.40476190476190477,0.9682539682539683,0.9380683214549028,0.9861111111111112,0.9444444444444444,0.9594594594594594,0.9726027397260274,0.9652777777777778,9,RF intra,5.0,0.9305555555555556
0,0.5447761194029851,0.03731343283582089,0.014925373134328358,0.40298507462686567,0.9477611940298507,0.8975814816836818,0.9733333333333333,0.9152542372881356,0.9358974358974359,0.9542483660130718,0.9442937853107345,9,RF intra,6.0,0.888587570621469
0,0.5,0.05263157894736842,0.008771929824561403,0.43859649122807015,0.9385964912280702,0.877654273668072,0.9827586206896551,0.8928571428571429,0.9047619047619049,0.9421487603305786,0.937807881773399,9,RF intra,7.0,0.875615763546798
0,0.5948275862068966,0.05172413793103448,0.0,0.35344827586206895,0.9482758620689655,0.902247191011236,1.0,0.8723404255319149,0.92,0.9583333333333334,0.9361702127659575,9,RF intra,8.0,0.8723404255319149
0,0.6052631578947368,0.008771929824561403,0.0,0.38596491228070173,0.9912280701754386,0.9832611408853975,1.0,0.9777777777777777,0.9857142857142857,0.9928057553956834,0.9888888888888889,9,RF intra,9.0,0.9777777777777779
0,0.6721311475409836,0.09836065573770492,0.0,0.22950819672131148,0.9016393442622951,0.8355056179775282,1.0,0.7,0.8723404255319149,0.9318181818181819,0.85,10,RF intra,0.0,0.7
0,0.7066666666666667,0.08,0.013333333333333334,0.2,0.9066666666666667,0.8514641391993211,0.9814814814814815,0.7142857142857143,0.8983050847457628,0.9380530973451328,0.8478835978835979,10,RF intra,1.0,0.6957671957671958
0,0.6875,0.05,0.025,0.2375,0.925,0.8752598752598754,0.9649122807017544,0.8260869565217391,0.9322033898305084,0.9482758620689654,0.8954996186117468,10,RF intra,2.0,0.7909992372234935
0,0.6363636363636364,0.06493506493506493,0.025974025974025976,0.2727272727272727,0.9090909090909091,0.8394160583941607,0.9607843137254902,0.8076923076923076,0.9074074074074073,0.9333333333333333,0.8842383107088989,10,RF intra,3.0,0.7684766214177978
0,0.5538461538461539,0.12307692307692308,0.015384615384615385,0.3076923076923077,0.8615384615384616,0.738897567507253,0.972972972972973,0.7142857142857143,0.8181818181818182,0.8888888888888891,0.8436293436293436,10,RF intra,4.0,0.6872586872586872
0,0.647887323943662,0.028169014084507043,0.028169014084507043,0.29577464788732394,0.943661971830986,0.8997529121073069,0.9583333333333334,0.9130434782608695,0.9583333333333334,0.9583333333333334,0.9356884057971014,10,RF intra,5.0,0.8713768115942029
0,0.6923076923076923,0.046153846153846156,0.0,0.26153846153846155,0.9538461538461538,0.9221401477340786,1.0,0.85,0.9374999999999999,0.9677419354838709,0.925,10,RF intra,6.0,0.8500000000000001
0,0.6716417910447762,0.08955223880597014,0.029850746268656716,0.208955223880597,0.8805970149253732,0.8033027522935783,0.9574468085106383,0.7000000000000001,0.8823529411764706,0.9183673469387754,0.8287234042553192,10,RF intra,7.0,0.6574468085106384
0,0.5882352941176471,0.1323529411764706,0.014705882352941176,0.2647058823529412,0.8529411764705883,0.7337509788566955,0.9756097560975611,0.6666666666666666,0.8163265306122449,0.8888888888888891,0.8211382113821138,10,RF intra,8.0,0.6422764227642277
0,0.6417910447761194,0.1044776119402985,0.0,0.2537313432835821,0.8955223880597014,0.8183930300096804,1.0,0.7083333333333333,0.86,0.924731182795699,0.8541666666666666,10,RF intra,9.0,0.7083333333333333
0,0.7197696737044146,0.09788867562380038,0.030710172744721688,0.15163147792706333,0.8714011516314779,0.8055629050540721,0.9590792838874681,0.6076923076923076,0.880281690140845,0.9179926560587515,0.7833857957898879,1,RF inter,,0.5667715915797757
0,0.729381443298969,0.11597938144329897,0.0288659793814433,0.12577319587628866,0.8551546391752577,0.7876701537593861,0.9619306594153637,0.5202558635394456,0.8628048780487805,0.9096753455480553,0.7410932614774046,2,RF inter,,0.48218652295480924
0,0.7746158224245874,0.04780876494023904,0.020489470688673878,0.15708594194649972,0.9317017643710871,0.9011132961906295,0.9742304939155333,0.7666666666666666,0.9418685121107266,0.9577762139338494,0.8704485802911,3,RF inter,,0.7408971605821999
0,0.7524523946912868,0.06462781304096941,0.014425851125216388,0.16849394114252741,0.9209463358338141,0.8820981007008681,0.9811888638073739,0.7227722772277227,0.9209039548022598,0.9500910746812387,0.8519805705175483,4,RF inter,,0.7039611410350965
0,0.7759259259259259,0.06296296296296296,0.025308641975308643,0.13580246913580246,0.9117283950617283,0.8747705599998269,0.9684129429892141,0.6832298136645963,0.9249448123620309,0.9461799021452766,0.8258213783269053,5,RF inter,,0.6516427566538106
0,0.6402640264026402,0.10702498821310702,0.03583215464403583,0.21687883074021688,0.8571428571428571,0.7577162870437478,0.9470013947001394,0.6695778748180495,0.8567823343848581,0.8996356409407089,0.8082896347590944,6,RF inter,,0.6165792695181889
0,0.7653721682847896,0.11380798274002157,0.021035598705501618,0.09978425026968717,0.8651564185544768,0.8131075516645727,0.9732510288065843,0.4671717171717171,0.8705521472392638,0.919041450777202,0.7202113729891507,7,RF inter,,0.44042274597830144
0,0.735711019661637,0.10516689529035209,0.022862368541380886,0.13625971650663007,0.871970736168267,0.8116305145277612,0.9698613622664255,0.5643939393939393,0.8749320282762371,0.919954259576901,0.7671276508301824,8,RF inter,,0.5342553016603648
0,0.5539544235924933,0.04423592493297587,0.007707774798927614,0.3941018766756032,0.9480563002680964,0.8987010754195371,0.9862768496420048,0.8990825688073395,0.9260504201680672,0.9552152557064432,0.9426797092246721,9,RF inter,,0.8853594184493443
0,0.6753688989784336,0.16685584562996594,0.02213393870601589,0.13564131668558457,0.8110102156640181,0.7072888929907246,0.96826688364524,0.4484052532833021,0.8018867924528302,0.8772576483597494,0.7083360684642711,10,RF inter,,0.4166721369285422
0,0.5818181818181818,0.14545454545454545,0.09090909090909091,0.18181818181818182,0.7636363636363637,0.5924764890282131,0.8648648648648648,0.5555555555555556,0.7999999999999999,0.8311688311688311,0.7102102102102101,1,SVM intra,0.0,0.42042042042042027
0,0.7205882352941176,0.1323529411764706,0.04411764705882353,0.10294117647058823,0.8235294117647058,0.7445209768315592,0.9423076923076924,0.4375,0.8448275862068966,0.8909090909090911,0.6899038461538463,1,SVM intra,1.0,0.3798076923076925
0,0.7,0.1,0.014285714285714285,0.18571428571428572,0.8857142857142857,0.8192382182052936,0.9800000000000001,0.65,0.875,0.9245283018867925,0.8150000000000001,1,SVM intra,2.0,0.6300000000000001
0,0.7066666666666667,0.12,0.05333333333333334,0.12,0.8266666666666667,0.7420976061367544,0.9298245614035088,0.5,0.8548387096774194,0.8907563025210085,0.7149122807017544,1,SVM intra,3.0,0.4298245614035088
0,0.7313432835820896,0.05970149253731343,0.029850746268656716,0.1791044776119403,0.9104477611940298,0.8627517924206213,0.9607843137254902,0.75,0.9245283018867925,0.9423076923076923,0.8553921568627452,1,SVM intra,4.0,0.7107843137254903
0,0.7611940298507462,0.08955223880597014,0.04477611940298507,0.1044776119402985,0.8656716417910447,0.8122957198443578,0.9444444444444444,0.5384615384615384,0.8947368421052632,0.918918918918919,0.7414529914529915,1,SVM intra,5.0,0.48290598290598297
0,0.7068965517241379,0.06896551724137931,0.034482758620689655,0.1896551724137931,0.896551724137931,0.8367729831144465,0.9534883720930233,0.7333333333333334,0.9111111111111111,0.9318181818181819,0.8434108527131783,1,SVM intra,6.0,0.6868217054263566
0,0.8333333333333334,0.08333333333333333,0.016666666666666666,0.06666666666666667,0.9,0.874037788663401,0.9803921568627451,0.4444444444444445,0.9090909090909091,0.9433962264150944,0.7124183006535948,1,SVM intra,7.0,0.4248366013071896
0,0.6716417910447762,0.08955223880597014,0.11940298507462686,0.11940298507462686,0.791044776119403,0.6797541823147834,0.8490566037735849,0.5714285714285714,0.8823529411764706,0.8653846153846154,0.7102425876010782,1,SVM intra,8.0,0.42048517520215634
0,0.62,0.1,0.02,0.26,0.88,0.7875354107648725,0.96875,0.7222222222222223,0.8611111111111112,0.911764705882353,0.8454861111111112,1,SVM intra,9.0,0.6909722222222223
0,0.6285714285714286,0.07142857142857142,0.15714285714285714,0.14285714285714285,0.7714285714285714,0.6301188903566709,0.8,0.6666666666666666,0.8979591836734694,0.8461538461538463,0.7333333333333334,2,SVM intra,0.0,0.4666666666666668
0,0.6363636363636364,0.07792207792207792,0.15584415584415584,0.12987012987012986,0.7662337662337662,0.6279194630872482,0.8032786885245902,0.625,0.8909090909090909,0.8448275862068965,0.7141393442622951,2,SVM intra,1.0,0.42827868852459017
0,0.5454545454545454,0.011363636363636364,0.1590909090909091,0.2840909090909091,0.8295454545454546,0.6808896410008461,0.7741935483870968,0.9615384615384616,0.9795918367346939,0.8648648648648648,0.8678660049627791,2,SVM intra,2.0,0.7357320099255582
0,0.618421052631579,0.07894736842105263,0.14473684210526316,0.15789473684210525,0.7763157894736843,0.6309098700185689,0.8103448275862069,0.6666666666666666,0.8867924528301887,0.8468468468468469,0.7385057471264367,2,SVM intra,3.0,0.47701149425287337
0,0.6296296296296297,0.024691358024691357,0.13580246913580246,0.20987654320987653,0.8395061728395061,0.7270960217701179,0.8225806451612903,0.8947368421052632,0.9622641509433962,0.8869565217391304,0.8586587436332767,2,SVM intra,4.0,0.7173174872665533
0,0.6527777777777778,0.06944444444444445,0.1388888888888889,0.1388888888888889,0.7916666666666667,0.6703799786357394,0.8245614035087718,0.6666666666666666,0.9038461538461539,0.8623853211009174,0.7456140350877192,2,SVM intra,5.0,0.49122807017543835
0,0.6285714285714286,0.05714285714285714,0.11428571428571428,0.2,0.8285714285714285,0.7103448275862068,0.8461538461538461,0.7777777777777777,0.9166666666666666,0.8799999999999999,0.811965811965812,2,SVM intra,6.0,0.6239316239316239
0,0.5476190476190477,0.08333333333333333,0.16666666666666666,0.20238095238095238,0.75,0.5532480688869191,0.7666666666666667,0.7083333333333334,0.8679245283018867,0.8141592920353982,0.7375,2,SVM intra,7.0,0.4750000000000001
0,0.7108433734939759,0.03614457831325301,0.13253012048192772,0.12048192771084337,0.8313253012048192,0.7498385360602796,0.8428571428571429,0.7692307692307692,0.9516129032258065,0.8939393939393939,0.8060439560439561,2,SVM intra,8.0,0.6120879120879121
0,0.5616438356164384,0.0547945205479452,0.2054794520547945,0.1780821917808219,0.7397260273972603,0.54621298871258,0.7321428571428572,0.7647058823529411,0.9111111111111111,0.811881188118812,0.7484243697478992,2,SVM intra,9.0,0.49684873949579833
0,0.7761194029850746,0.05970149253731343,0.014925373134328358,0.14925373134328357,0.9253731343283582,0.8928514313129697,0.981132075471698,0.7142857142857143,0.9285714285714286,0.9541284403669723,0.8477088948787062,3,SVM intra,0.0,0.6954177897574123
0,0.8051948051948052,0.03896103896103896,0.025974025974025976,0.12987012987012986,0.9350649350649352,0.9108073670798101,0.96875,0.7692307692307692,0.9538461538461538,0.9612403100775193,0.8689903846153846,3,SVM intra,1.0,0.7379807692307692
0,0.8441558441558441,0.012987012987012988,0.0,0.14285714285714285,0.9870129870129869,0.9825890333521762,1.0,0.9166666666666666,0.9848484848484849,0.9923664122137404,0.9583333333333333,3,SVM intra,2.0,0.9166666666666665
0,0.7205882352941176,0.0,0.058823529411764705,0.22058823529411764,0.9411764705882353,0.9058823529411765,0.9245283018867925,1.0,1.0,0.9607843137254902,0.9622641509433962,3,SVM intra,3.0,0.9245283018867925
0,0.8412698412698413,0.047619047619047616,0.015873015873015872,0.09523809523809523,0.9365079365079365,0.9184202007122046,0.9814814814814814,0.6666666666666666,0.9464285714285715,0.9636363636363636,0.824074074074074,3,SVM intra,4.0,0.6481481481481479
0,0.765625,0.015625,0.015625,0.203125,0.96875,0.9525222551928784,0.98,0.9285714285714286,0.98,0.98,0.9542857142857143,3,SVM intra,5.0,0.9085714285714286
0,0.7538461538461538,0.046153846153846156,0.03076923076923077,0.16923076923076924,0.9230769230769231,0.8853413300405716,0.9607843137254902,0.7857142857142857,0.9423076923076923,0.9514563106796117,0.873249299719888,3,SVM intra,6.0,0.7464985994397759
0,0.8,0.02666666666666667,0.013333333333333334,0.16,0.9600000000000001,0.9432463110102158,0.9836065573770492,0.8571428571428571,0.967741935483871,0.975609756097561,0.9203747072599531,3,SVM intra,7.0,0.8407494145199061
0,0.828125,0.046875,0.0,0.125,0.953125,0.9372651527528182,1.0,0.7272727272727273,0.9464285714285714,0.9724770642201834,0.8636363636363636,3,SVM intra,8.0,0.7272727272727273
0,0.8241758241758241,0.03296703296703297,0.02197802197802198,0.12087912087912088,0.945054945054945,0.9264765290458107,0.974025974025974,0.7857142857142857,0.9615384615384616,0.967741935483871,0.8798701298701299,3,SVM intra,9.0,0.7597402597402598
0,0.7230769230769231,0.09230769230769231,0.0,0.18461538461538463,0.9076923076923077,0.8568807339449539,1.0,0.6666666666666666,0.8867924528301887,0.9400000000000001,0.8333333333333333,4,SVM intra,0.0,0.6666666666666665
0,0.7469879518072289,0.04819277108433735,0.024096385542168676,0.18072289156626506,0.927710843373494,0.8905253901956474,0.96875,0.7894736842105262,0.9393939393939393,0.9538461538461538,0.879111842105263,4,SVM intra,1.0,0.7582236842105261
0,0.631578947368421,0.10526315789473684,0.0,0.2631578947368421,0.894736842105263,0.8146341463414632,1.0,0.7142857142857143,0.8571428571428571,0.923076923076923,0.8571428571428572,4,SVM intra,2.0,0.7142857142857144
0,0.7407407407407407,0.06172839506172839,0.037037037037037035,0.16049382716049382,0.9012345679012346,0.8522234891676168,0.9523809523809524,0.7222222222222222,0.923076923076923,0.9375,0.8373015873015873,4,SVM intra,3.0,0.6746031746031746
0,0.7183098591549296,0.11267605633802817,0.028169014084507043,0.14084507042253522,0.8591549295774649,0.7887533472180901,0.9622641509433962,0.5555555555555556,0.864406779661017,0.9107142857142857,0.7589098532494759,4,SVM intra,4.0,0.5178197064989518
0,0.7012987012987013,0.11688311688311688,0.0,0.18181818181818182,0.8831168831168832,0.8159118076769825,1.0,0.6086956521739131,0.8571428571428571,0.923076923076923,0.8043478260869565,4,SVM intra,5.0,0.6086956521739131
0,0.6451612903225806,0.12903225806451613,0.016129032258064516,0.20967741935483872,0.8548387096774194,0.7559588891318609,0.975609756097561,0.619047619047619,0.8333333333333334,0.8988764044943819,0.79732868757259,4,SVM intra,6.0,0.59465737514518
0,0.75,0.05357142857142857,0.07142857142857142,0.125,0.875,0.8202247191011236,0.9130434782608696,0.7,0.9333333333333333,0.9230769230769231,0.8065217391304348,4,SVM intra,7.0,0.6130434782608696
0,0.782608695652174,0.028985507246376812,0.014492753623188406,0.17391304347826086,0.9565217391304348,0.9365517241379311,0.9818181818181819,0.8571428571428572,0.9642857142857143,0.972972972972973,0.9194805194805196,4,SVM intra,8.0,0.8389610389610391
0,0.7580645161290323,0.04838709677419355,0.016129032258064516,0.1774193548387097,0.935483870967742,0.903501945525292,0.9791666666666666,0.7857142857142857,0.9400000000000001,0.9591836734693877,0.8824404761904762,4,SVM intra,9.0,0.7648809523809523
0,0.76,0.05333333333333334,0.04,0.14666666666666667,0.9066666666666667,0.8643586099987083,0.95,0.7333333333333333,0.9344262295081968,0.9421487603305784,0.8416666666666666,5,SVM intra,0.0,0.6833333333333331
0,0.7534246575342466,0.0684931506849315,0.0958904109589041,0.0821917808219178,0.8356164383561644,0.7733505821474774,0.8870967741935484,0.5454545454545454,0.9166666666666667,0.9016393442622952,0.716275659824047,5,SVM intra,1.0,0.4325513196480939
0,0.875,0.017857142857142856,0.017857142857142856,0.08928571428571429,0.9642857142857143,0.9558359621451105,0.98,0.8333333333333333,0.98,0.98,0.9066666666666666,5,SVM intra,2.0,0.8133333333333332
0,0.7419354838709677,0.06451612903225806,0.016129032258064516,0.1774193548387097,0.9193548387096775,0.8776879068849873,0.9787234042553191,0.7333333333333334,0.92,0.9484536082474226,0.8560283687943262,5,SVM intra,3.0,0.7120567375886524
0,0.8333333333333334,0.06060606060606061,0.015151515151515152,0.09090909090909091,0.9242424242424243,0.9023235163534113,0.9821428571428572,0.6,0.9322033898305084,0.9565217391304348,0.7910714285714286,5,SVM intra,4.0,0.5821428571428573
