time,l,iteration
2019-11-25 16:54:42.740,0,3
2019-11-25 16:58:00.740,0,3
2019-11-25 16:49:57.500,0,3
2019-11-25 16:50:00.740,0,3
2019-11-25 16:47:28.500,0,3
2019-11-25 16:59:39.240,0,3
2019-11-25 16:58:42.000,0,3
2019-11-25 17:00:24.740,0,3
2019-11-25 16:58:16.240,0,3
2019-11-25 16:55:15.240,0,3
2019-11-25 16:55:05.000,1,3
2019-11-25 16:54:17.240,0,3
2019-11-25 16:55:08.240,0,3
2019-11-25 16:48:05.240,1,3
2019-11-25 17:00:14.240,0,3
2019-11-25 17:00:04.240,0,3
2019-11-25 16:47:12.740,0,3
2019-11-25 16:53:06.740,1,3
2019-11-25 16:52:30.240,1,3
2019-11-25 16:47:24.000,1,3
2019-11-25 16:57:14.000,0,3
2019-11-25 16:57:12.240,0,3
2019-11-25 16:54:25.740,0,3
2019-11-25 17:00:17.740,0,3
2019-11-25 16:56:33.000,0,3
2019-11-25 16:53:38.500,0,3
2019-11-25 16:56:57.740,0,3
2019-11-25 16:48:35.680,0,3
2019-11-25 16:56:30.240,0,3
2019-11-25 16:49:55.240,1,3
2019-11-25 16:52:36.740,0,3
2019-11-25 16:57:45.240,0,3
2019-11-25 17:00:45.740,0,3
2019-11-25 16:54:20.740,0,3
2019-11-25 16:53:23.740,0,3
2019-11-25 16:55:17.740,0,3
2019-11-25 16:58:04.740,0,3
2019-11-25 16:57:50.240,0,3
2019-11-25 16:55:16.500,0,3
2019-11-25 16:54:48.000,0,3
2019-11-25 16:54:34.740,1,3
2019-11-25 17:00:31.740,0,3
2019-11-25 16:54:31.500,1,3
2019-11-25 16:49:03.500,1,3
2019-11-25 16:58:39.500,0,3
2019-11-25 16:50:13.740,0,3
2019-11-25 16:48:27.000,0,3
2019-11-25 16:47:50.500,1,3
2019-11-25 16:48:48.740,0,3
2019-11-25 16:52:51.740,1,3
2019-11-25 16:56:15.740,0,3
2019-11-25 16:58:47.740,0,3
2019-11-25 16:56:27.500,0,3
2019-11-25 16:57:17.500,0,3
2019-11-25 16:48:53.740,0,3
2019-11-25 16:55:45.740,0,3
2019-11-25 16:49:43.740,0,3
2019-11-25 16:57:38.000,0,3
2019-11-25 16:55:44.000,0,3
2019-11-25 17:00:30.240,0,3
2019-11-25 16:57:31.000,1,3
2019-11-25 16:55:49.740,0,3
2019-11-25 16:47:15.740,0,3
2019-11-25 16:54:45.000,0,3
2019-11-25 16:59:38.000,1,3
2019-11-25 16:57:38.240,0,3
2019-11-25 16:58:39.000,0,3
2019-11-25 16:58:18.740,0,3
2019-11-25 16:58:16.740,0,3
2019-11-25 16:49:40.740,1,3
2019-11-25 16:56:06.500,0,3
2019-11-25 16:47:18.000,0,3
2019-11-25 16:56:17.740,0,3
2019-11-25 16:56:30.000,0,3
2019-11-25 16:49:05.000,1,3
2019-11-25 16:55:08.740,0,3
2019-11-25 16:47:46.000,1,3
2019-11-25 16:47:34.740,0,3
2019-11-25 16:55:39.500,0,3
2019-11-25 17:00:07.500,0,3
2019-11-25 16:49:57.240,0,3
2019-11-25 16:56:32.740,0,3
2019-11-25 16:50:11.000,1,3
2019-11-25 16:59:34.240,0,3
2019-11-25 16:52:47.740,1,3
2019-11-25 16:52:15.000,0,3
2019-11-25 17:00:24.500,0,3
2019-11-25 16:49:06.500,1,3
2019-11-25 16:59:39.740,0,3
2019-11-25 16:54:35.500,1,3
2019-11-25 16:59:58.500,0,3
2019-11-25 16:55:31.000,1,3
2019-11-25 16:53:03.000,0,3
2019-11-25 17:00:40.240,0,3
2019-11-25 16:48:28.240,0,3
2019-11-25 16:58:01.500,0,3
2019-11-25 16:58:40.500,0,3
2019-11-25 16:47:54.240,1,3
2019-11-25 16:48:57.240,0,3
2019-11-25 17:00:41.500,0,3
2019-11-25 16:54:57.000,0,3
2019-11-25 16:55:46.240,0,3
2019-11-25 16:56:55.000,1,3
2019-11-25 16:52:59.740,0,3
2019-11-25 16:57:41.240,0,3
2019-11-25 16:52:55.240,0,3
2019-11-25 16:58:27.240,0,3
2019-11-25 16:55:09.000,0,3
2019-11-25 16:55:06.740,0,3
2019-11-25 16:53:00.500,0,3
2019-11-25 16:54:26.000,1,3
2019-11-25 17:00:27.240,0,3
2019-11-25 16:50:09.740,1,3
2019-11-25 16:50:15.740,0,3
2019-11-25 16:47:31.000,0,3
2019-11-25 16:56:45.240,0,3
2019-11-25 16:50:23.500,0,3
2019-11-25 16:57:02.500,0,3
2019-11-25 16:55:13.240,0,3
2019-11-25 16:56:41.000,0,3
2019-11-25 16:56:51.500,0,3
2019-11-25 16:59:51.000,0,3
2019-11-25 16:52:37.200,1,3
2019-11-25 16:53:21.240,0,3
2019-11-25 16:55:34.500,1,3
2019-11-25 16:47:53.240,1,3
2019-11-25 16:47:49.000,1,3
2019-11-25 16:49:48.240,1,3
2019-11-25 16:53:35.740,0,3
2019-11-25 16:56:19.740,0,3
2019-11-25 16:55:52.740,0,3
2019-11-25 16:49:41.740,0,3
2019-11-25 16:47:20.000,0,3
2019-11-25 16:55:00.240,0,3
2019-11-25 16:49:47.500,1,3
2019-11-25 16:52:34.240,1,3
2019-11-25 16:47:10.000,0,3
2019-11-25 16:57:04.740,0,3
2019-11-25 16:50:14.740,0,3
2019-11-25 16:52:31.240,1,3
2019-11-25 16:57:09.500,0,3
2019-11-25 16:47:30.000,0,3
2019-11-25 16:58:48.240,0,3
2019-11-25 16:57:30.740,0,3
2019-11-25 16:56:06.740,0,3
2019-11-25 16:57:00.740,1,3
2019-11-25 16:56:34.060,1,3
2019-11-25 16:52:46.240,0,3
2019-11-25 16:55:41.740,0,3
2019-11-25 16:52:59.500,0,3
2019-11-25 17:00:09.000,0,3
2019-11-25 16:56:13.000,0,3
2019-11-25 16:59:26.000,0,3
2019-11-25 16:56:08.740,0,3
2019-11-25 16:50:05.500,0,3
2019-11-25 16:50:14.240,1,3
2019-11-25 16:52:14.240,0,3
2019-11-25 16:57:23.000,0,3
2019-11-25 16:53:09.500,0,3
2019-11-25 16:57:35.240,0,3
2019-11-25 16:49:54.740,0,3
2019-11-25 16:48:52.240,1,3
2019-11-25 16:56:54.240,1,3
2019-11-25 16:58:21.000,0,3
2019-11-25 17:00:49.000,0,3
2019-11-25 17:00:16.740,0,3
2019-11-25 16:56:32.000,0,3
2019-11-25 16:58:47.000,1,3
2019-11-25 16:55:23.500,0,3
2019-11-25 16:54:35.740,0,3
2019-11-25 16:59:45.500,0,3
2019-11-25 16:54:43.500,0,3
2019-11-25 16:47:55.740,1,3
2019-11-25 16:47:38.000,0,3
2019-11-25 16:55:49.000,0,3
2019-11-25 16:57:25.240,1,3
2019-11-25 16:52:25.740,0,3
2019-11-25 16:48:37.000,0,3
2019-11-25 16:58:29.740,0,3
2019-11-25 17:00:25.500,0,3
2019-11-25 16:48:51.240,1,3
2019-11-25 16:53:15.500,1,3
2019-11-25 16:48:22.240,1,3
2019-11-25 16:55:45.000,0,3
2019-11-25 16:53:26.240,1,3
2019-11-25 16:55:56.500,0,3
2019-11-25 16:59:22.740,0,3
2019-11-25 16:57:42.740,0,3
2019-11-25 16:47:19.240,0,3
2019-11-25 16:54:37.740,0,3
2019-11-25 16:49:45.500,1,3
2019-11-25 16:53:35.240,1,3
2019-11-25 16:49:03.740,1,3
2019-11-25 16:52:47.500,0,3
2019-11-25 16:59:15.740,0,3
2019-11-25 16:57:27.500,0,3
2019-11-25 16:53:32.240,0,3
2019-11-25 16:48:03.500,1,3
2019-11-25 16:59:28.240,0,3
2019-11-25 16:59:58.740,0,3
2019-11-25 16:57:23.740,1,3
2019-11-25 16:57:24.240,0,3
2019-11-25 17:00:01.500,0,3
2019-11-25 16:48:02.500,1,3
2019-11-25 16:48:22.000,1,3
2019-11-25 16:54:46.740,0,3
2019-11-25 16:59:30.000,0,3
2019-11-25 16:54:30.740,1,3
2019-11-25 16:58:20.740,0,3
2019-11-25 16:52:28.240,0,3
2019-11-25 16:58:33.500,0,3
2019-11-25 16:56:24.500,0,3
2019-11-25 16:47:34.240,0,3
2019-11-25 16:50:12.500,0,3
2019-11-25 16:58:07.740,0,3
2019-11-25 16:58:49.740,0,3
2019-11-25 16:58:12.740,0,3
2019-11-25 16:53:07.500,0,3
2019-11-25 16:47:32.740,0,3
2019-11-25 16:47:16.500,0,3
2019-11-25 16:57:55.000,0,3
2019-11-25 16:47:10.500,0,3
2019-11-25 16:56:49.000,1,3
2019-11-25 16:57:47.500,0,3
2019-11-25 16:47:27.500,0,3
2019-11-25 16:58:11.240,0,3
2019-11-25 16:56:03.740,1,3
2019-11-25 16:55:02.500,0,3
2019-11-25 16:55:18.740,0,3
2019-11-25 16:59:59.000,0,3
2019-11-25 16:47:52.240,1,3
2019-11-25 16:57:02.240,0,3
2019-11-25 16:48:46.500,1,3
2019-11-25 16:54:37.000,0,3
2019-11-25 16:56:52.740,0,3
2019-11-25 16:49:01.500,1,3
2019-11-25 16:59:53.000,0,3
2019-11-25 16:55:36.500,1,3
2019-11-25 16:50:02.240,0,3
2019-11-25 16:56:03.000,1,3
2019-11-25 16:57:33.740,0,3
2019-11-25 16:54:27.500,0,3
2019-11-25 16:58:15.240,0,3
2019-11-25 16:56:10.500,0,3
2019-11-25 16:55:56.240,0,3
2019-11-25 17:00:39.500,0,3
2019-11-25 16:59:13.740,0,3
2019-11-25 16:49:57.000,0,3
2019-11-25 16:55:54.240,1,3
2019-11-25 16:52:46.500,0,3
2019-11-25 16:59:41.240,0,3
2019-11-25 16:59:58.000,0,3
2019-11-25 16:59:14.000,0,3
2019-11-25 16:55:39.240,0,3
2019-11-25 16:52:58.500,0,3
2019-11-25 16:57:42.500,0,3
2019-11-25 16:55:56.000,0,3
2019-11-25 16:57:44.500,0,3
2019-11-25 16:56:53.000,0,3
2019-11-25 16:57:35.500,0,3
2019-11-25 16:57:57.240,0,3
2019-11-25 16:54:56.000,0,3
2019-11-25 16:59:55.240,0,3
2019-11-25 16:54:31.000,0,3
2019-11-25 16:56:25.500,0,3
2019-11-25 17:00:29.000,0,3
2019-11-25 16:57:48.000,0,3
2019-11-25 16:57:08.740,0,3
2019-11-25 16:47:51.740,1,3
2019-11-25 16:47:57.740,1,3
2019-11-25 16:54:43.000,0,3
2019-11-25 16:49:06.740,0,3
2019-11-25 16:55:04.500,0,3
2019-11-25 17:00:07.000,0,3
2019-11-25 16:53:23.240,1,3
2019-11-25 16:48:32.740,0,3
2019-11-25 16:58:00.000,0,3
2019-11-25 16:48:46.240,1,3
2019-11-25 16:47:13.240,0,3
2019-11-25 16:58:42.740,0,3
2019-11-25 16:59:22.240,0,3
2019-11-25 16:52:30.500,1,3
2019-11-25 16:56:22.740,0,3
2019-11-25 16:59:52.500,0,3
2019-11-25 16:55:23.740,0,3
2019-11-25 16:58:32.240,1,3
2019-11-25 16:56:45.740,0,3
2019-11-25 16:57:15.740,0,3
2019-11-25 16:53:25.000,1,3
2019-11-25 16:55:05.740,0,3
2019-11-25 17:00:33.240,0,3
2019-11-25 16:53:08.500,1,3
2019-11-25 17:00:36.500,0,3
2019-11-25 16:48:46.000,1,3
2019-11-25 16:53:09.240,0,3
2019-11-25 16:54:13.240,0,3
2019-11-25 16:52:49.740,1,3
2019-11-25 17:00:35.000,0,3
2019-11-25 16:47:43.000,0,3
2019-11-25 16:58:29.000,0,3
2019-11-25 16:49:07.000,0,3
2019-11-25 16:58:12.500,0,3
2019-11-25 16:57:39.240,0,3
2019-11-25 16:52:27.500,0,3
2019-11-25 16:56:04.500,0,3
2019-11-25 16:58:13.000,0,3
2019-11-25 16:59:29.240,0,3
2019-11-25 16:57:01.000,0,3
2019-11-25 16:57:08.500,1,3
2019-11-25 16:54:59.000,0,3
2019-11-25 16:47:15.240,0,3
2019-11-25 16:47:16.740,0,3
2019-11-25 16:57:50.740,0,3
2019-11-25 16:50:17.740,0,3
2019-11-25 16:56:57.240,0,3
2019-11-25 17:00:48.000,0,3
2019-11-25 16:59:57.500,0,3
2019-11-25 16:58:36.240,0,3
2019-11-25 16:57:59.740,0,3
2019-11-25 16:57:51.740,0,3
2019-11-25 16:48:59.500,1,3
2019-11-25 16:48:27.500,0,3
2019-11-25 16:57:08.000,0,3
2019-11-25 16:49:53.740,1,3
2019-11-25 16:54:28.000,1,3
2019-11-25 16:47:12.240,0,3
2019-11-25 16:49:42.000,0,3
2019-11-25 16:47:33.240,0,3
2019-11-25 16:47:29.500,0,3
2019-11-25 16:52:52.000,1,3
2019-11-25 16:52:45.240,1,3
2019-11-25 16:58:30.240,0,3
2019-11-25 17:00:42.240,1,3
2019-11-25 16:47:33.740,0,3
2019-11-25 16:57:09.740,0,3
2019-11-25 16:53:30.740,1,3
2019-11-25 16:47:32.500,0,3
2019-11-25 16:52:15.500,0,3
2019-11-25 16:47:32.240,0,3
2019-11-25 16:57:26.240,0,3
2019-11-25 17:00:05.000,1,3
2019-11-25 16:54:53.740,1,3
2019-11-25 16:49:40.500,0,3
2019-11-25 16:49:43.000,0,3
2019-11-25 16:57:25.740,1,3
2019-11-25 16:57:30.500,0,3
2019-11-25 16:47:51.500,1,3
2019-11-25 16:49:52.240,1,3
2019-11-25 17:00:13.500,0,3
2019-11-25 16:53:08.240,1,3
2019-11-25 16:54:28.500,0,3
2019-11-25 16:59:12.240,0,3
2019-11-25 16:48:53.000,0,3
2019-11-25 16:57:17.240,0,3
2019-11-25 16:59:48.740,0,3
2019-11-25 16:58:44.000,0,3
2019-11-25 16:54:47.740,0,3
2019-11-25 16:47:56.000,1,3
2019-11-25 16:53:25.500,1,3
2019-11-25 16:57:29.500,1,3
2019-11-25 16:55:45.240,0,3
2019-11-25 16:55:05.240,0,3
2019-11-25 16:47:53.740,1,3
2019-11-25 16:54:57.740,0,3
2019-11-25 16:54:44.000,0,3
2019-11-25 16:55:46.500,0,3
2019-11-25 16:58:01.240,0,3
2019-11-25 16:55:06.240,1,3
2019-11-25 16:49:09.240,0,3
2019-11-25 16:53:19.500,0,3
2019-11-25 16:50:01.240,0,3
2019-11-25 16:53:31.500,0,3
2019-11-25 16:57:39.500,0,3
2019-11-25 16:48:25.740,0,3
2019-11-25 16:57:41.000,0,3
2019-11-25 17:00:28.000,0,3
2019-11-25 16:48:53.240,1,3
2019-11-25 16:55:20.000,0,3
2019-11-25 16:56:58.240,1,3
2019-11-25 16:59:47.240,0,3
2019-11-25 16:47:40.500,0,3
2019-11-25 16:59:25.740,0,3
2019-11-25 16:59:14.500,0,3
2019-11-25 16:59:19.240,0,3
2019-11-25 16:58:26.740,0,3
2019-11-25 16:53:06.240,1,3
2019-11-25 16:53:09.000,0,3
2019-11-25 17:00:30.740,0,3
2019-11-25 16:47:14.000,0,3
2019-11-25 16:50:15.000,0,3
2019-11-25 16:54:44.240,0,3
2019-11-25 17:00:31.000,0,3
2019-11-25 16:56:02.240,0,3
2019-11-25 16:58:35.000,0,3
2019-11-25 16:55:35.000,0,3
2019-11-25 16:47:56.240,1,3
2019-11-25 16:47:40.740,0,3
2019-11-25 16:55:35.240,1,3
2019-11-25 16:57:00.500,1,3
2019-11-25 16:52:48.000,1,3
2019-11-25 16:58:37.000,0,3
2019-11-25 16:55:00.000,1,3
2019-11-25 16:58:39.240,0,3
2019-11-25 16:47:06.000,0,3
2019-11-26 16:54:35.740,1,3
2019-11-26 16:57:06.000,1,3
2019-11-26 16:51:18.500,1,3
2019-11-26 16:54:29.740,1,3
2019-11-26 16:56:58.000,0,3
2019-11-26 16:56:36.740,1,3
2019-11-26 16:56:21.740,1,3
2019-11-26 16:55:01.240,1,3
2019-11-26 16:53:11.240,0,3
2019-11-26 16:52:14.000,1,3
2019-11-26 16:54:11.740,1,3
2019-11-26 16:56:26.500,1,3
2019-11-26 16:51:34.240,1,3
2019-11-26 16:54:50.500,1,3
2019-11-26 16:53:33.240,1,3
2019-11-26 16:54:41.240,1,3
2019-11-26 16:56:27.740,1,3
2019-11-26 16:52:09.500,1,3
2019-11-26 16:54:40.500,1,3
2019-11-26 16:54:54.500,1,3
2019-11-26 16:51:32.240,1,3
2019-11-26 16:53:26.500,1,3
2019-11-26 16:53:10.000,0,3
2019-11-26 16:51:26.740,1,3
2019-11-26 16:53:20.240,1,3
2019-11-26 16:53:31.740,1,3
2019-11-26 16:52:22.240,1,3
2019-11-26 16:57:25.240,0,3
2019-11-26 16:53:32.000,1,3
2019-11-26 16:51:25.500,1,3
2019-11-26 16:51:37.880,1,3
2019-11-26 16:54:55.240,1,3
2019-11-26 16:51:01.240,1,3
2019-11-26 16:57:41.740,1,3
2019-11-26 16:52:11.000,1,3
2019-11-26 16:56:46.500,1,3
2019-11-26 16:57:01.000,0,3
2019-11-26 16:51:15.000,1,3
2019-11-26 16:52:46.500,1,3
2019-11-26 16:51:09.240,1,3
2019-11-26 16:56:19.500,1,3
2019-11-26 16:57:10.740,1,3
2019-11-26 16:51:07.240,1,3
2019-11-26 16:55:00.740,1,3
2019-11-26 16:51:32.500,1,3
2019-11-26 16:51:23.740,1,3
2019-11-26 16:52:06.500,1,3
2019-11-26 16:52:54.240,1,3
2019-11-26 16:57:23.740,0,3
2019-11-26 16:54:57.240,1,3
2019-11-26 16:55:13.500,1,3
2019-11-26 16:54:39.500,1,3
2019-11-26 16:53:28.500,1,3
2019-11-26 16:57:08.740,0,3
2019-11-26 16:52:51.240,1,3
2019-11-26 16:57:37.500,0,3
2019-11-26 16:57:07.240,1,3
2019-11-26 16:54:20.500,1,3
2019-11-26 16:53:11.000,0,3
2019-11-26 16:56:17.000,1,3
2019-11-26 16:53:18.240,0,3
2019-11-26 16:52:01.500,1,3
2019-11-26 16:57:43.740,1,3
2019-11-26 16:53:20.740,1,3
2019-11-26 16:53:04.740,1,3
2019-11-26 16:53:15.000,0,3
2019-11-26 16:51:59.000,1,3
2019-11-26 16:52:12.500,1,3
2019-11-26 16:51:18.240,1,3
2019-11-26 16:57:18.500,1,3
2019-11-26 16:57:36.740,1,3
2019-11-26 16:52:00.000,1,3
2019-11-26 16:52:06.740,1,3
2019-11-26 16:53:16.740,1,3
2019-11-26 16:50:58.000,1,3
2019-11-26 16:51:56.740,1,3
2019-11-26 16:57:15.500,1,3
2019-11-26 16:54:37.000,1,3
2019-11-26 16:54:11.500,1,3
2019-11-26 16:54:31.500,1,3
2019-11-26 16:56:36.500,1,3
2019-11-26 16:57:37.240,0,3
2019-11-26 16:57:17.500,1,3
2019-11-26 16:57:00.740,0,3
2019-11-26 16:54:57.500,1,3
2019-11-26 16:54:39.740,1,3
2019-11-26 16:56:12.000,1,3
2019-11-26 16:57:06.500,1,3
2019-11-26 16:55:13.240,1,3
2019-11-26 16:56:18.240,1,3
2019-11-26 16:52:04.240,1,3
2019-11-26 16:54:19.740,1,3
2019-11-26 16:56:08.000,1,3
2019-11-26 16:54:55.000,1,3
2019-11-26 16:56:36.000,1,3
2019-11-26 16:54:42.500,1,3
2019-11-26 16:57:06.740,1,3
2019-11-26 16:56:24.240,0,3
2019-11-26 16:57:11.740,1,3
2019-11-26 16:52:20.240,1,3
2019-11-26 16:54:57.000,1,3
2019-11-26 16:57:19.740,1,3
2019-11-26 16:55:05.500,1,3
2019-11-26 16:53:02.240,1,3
2019-11-26 16:54:42.740,1,3
2019-11-26 16:55:07.500,1,3
2019-11-26 16:56:10.000,1,3
2019-11-26 16:51:55.500,1,3
2019-11-26 16:51:20.500,1,3
2019-11-26 16:56:09.740,1,3
2019-11-26 16:53:09.500,0,3
2019-11-26 16:54:13.740,1,3
2019-11-26 16:55:14.000,1,3
2019-11-26 16:51:15.740,1,3
2019-11-26 16:51:00.500,1,3
2019-11-26 16:53:16.500,0,3
2019-11-26 16:54:38.240,1,3
2019-11-26 16:51:54.500,1,3
2019-11-26 16:51:20.000,1,3
2019-11-26 16:51:08.000,1,3
2019-11-26 16:50:58.240,1,3
2019-11-26 16:56:18.000,1,3
2019-11-26 16:57:06.240,1,3
2019-11-26 16:56:22.240,1,3
2019-11-26 16:51:55.740,1,3
2019-11-26 16:52:02.500,1,3
2019-11-26 16:54:17.740,1,3
2019-11-26 16:56:45.500,1,3
2019-11-26 16:51:59.740,1,3
2019-11-26 16:55:04.240,1,3
2019-11-26 16:51:21.740,1,3
2019-11-26 16:56:31.000,1,3
2019-11-26 16:52:49.500,1,3
2019-11-26 16:56:58.740,0,3
2019-11-26 16:51:33.000,1,3
2019-11-26 16:54:19.000,1,3
2019-11-26 16:53:02.500,1,3
2019-11-26 16:56:50.740,1,3
2019-11-26 16:55:14.240,1,3
2019-11-26 16:53:21.000,1,3
2019-11-26 16:51:10.000,1,3
2019-11-26 16:51:31.500,1,3
2019-11-26 16:53:14.240,0,3
2019-11-26 16:54:15.000,1,3
2019-11-26 16:51:27.740,1,3
2019-11-26 16:57:16.240,0,3
2019-11-26 16:54:55.740,1,3
2019-11-26 16:52:23.500,1,3
2019-11-26 16:57:38.500,1,3
2019-11-26 16:56:41.000,1,3
2019-11-26 16:57:42.240,1,3
2019-11-26 16:52:07.000,1,3
2019-11-26 16:57:18.000,1,3
2019-11-26 16:54:12.000,1,3
2019-11-26 16:57:16.000,1,3
2019-11-26 16:54:53.740,1,3
2019-11-26 16:56:30.500,0,3
2019-11-26 16:56:30.740,0,3
2019-11-26 16:54:32.500,0,3
2019-11-26 16:53:14.740,0,3
2019-11-26 16:51:35.740,1,3
2019-11-26 16:54:36.000,1,3
2019-11-26 16:56:54.500,1,3
2019-11-26 16:53:13.240,0,3
2019-11-26 16:57:10.500,1,3
2019-11-26 16:57:40.740,1,3
2019-11-26 16:55:12.740,1,3
2019-11-26 16:52:07.240,1,3
2019-11-26 16:56:50.500,1,3
2019-11-26 16:52:03.000,1,3
2019-11-26 16:51:33.740,1,3
2019-11-26 16:55:00.240,1,3
2019-11-26 16:51:18.000,1,3
2019-11-26 16:53:19.000,1,3
2019-11-26 16:57:23.240,0,3
2019-11-26 16:51:06.240,1,3
2019-11-26 16:52:51.000,1,3
2019-11-26 16:51:26.240,1,3
2019-11-26 16:51:09.740,1,3
2019-11-26 16:51:28.740,1,3
2019-11-26 16:56:21.240,1,3
2019-11-26 16:56:16.000,1,3
2019-11-26 16:53:17.240,0,3
2019-11-26 16:56:43.740,1,3
2019-11-26 16:51:09.500,1,3
2019-11-26 16:54:31.740,1,3
2019-11-26 16:57:12.740,0,3
2019-11-26 16:56:34.740,1,3
2019-11-26 16:51:16.500,1,3
2019-11-26 16:52:52.740,1,3
2019-11-26 16:51:36.240,1,3
2019-11-26 16:56:49.500,1,3
2019-11-26 16:56:13.500,1,3
2019-11-26 16:51:16.740,1,3
2019-11-26 16:53:00.000,1,3
2019-11-26 16:57:19.500,1,3
2019-11-26 16:54:37.740,1,3
2019-11-26 16:56:07.500,1,3
2019-11-26 16:56:20.000,1,3
2019-11-26 16:57:11.240,1,3
2019-11-26 16:57:40.500,1,3
2019-11-26 16:55:07.740,1,3
2019-11-26 16:56:06.240,0,3
2019-11-26 16:52:21.240,1,3
2019-11-26 16:51:24.240,1,3
2019-11-26 16:56:19.240,1,3
2019-11-26 16:54:54.240,1,3
2019-11-26 16:54:13.500,1,3
2019-11-26 16:54:17.500,1,3
2019-11-26 16:57:42.000,1,3
2019-11-26 16:54:53.500,1,3
2019-11-26 16:54:16.240,1,3
2019-11-26 16:50:59.240,1,3
2019-11-26 16:56:38.240,0,3
2020-01-03 16:21:20.240,0,3
2020-01-03 16:17:14.000,0,3
2020-01-03 16:16:49.500,1,3
2020-01-03 16:15:06.240,0,3
2020-01-03 16:15:14.240,1,3
2020-01-03 16:16:41.000,1,3
2020-01-03 16:17:04.740,1,3
2020-01-03 16:17:13.740,0,3
2020-01-03 16:16:08.500,1,3
2020-01-03 16:15:51.000,0,3
2020-01-03 16:17:04.500,1,3
2020-01-03 16:16:42.000,0,3
2020-01-03 16:21:05.740,1,3
2020-01-03 16:15:31.240,0,3
2020-01-03 16:20:27.500,1,3
2020-01-03 16:20:32.240,1,3
2020-01-03 16:15:34.240,0,3
2020-01-03 16:16:42.740,1,3
2020-01-03 16:16:24.740,1,3
2020-01-03 16:16:34.740,1,3
2020-01-03 16:15:55.240,0,3
2020-01-03 16:15:30.740,0,3
2020-01-03 16:21:13.500,0,3
2020-01-03 16:16:55.500,1,3
2020-01-03 16:15:20.740,1,3
2020-01-03 16:15:14.740,1,3
2020-01-03 16:15:16.740,1,3
2020-01-03 16:20:34.500,1,3
2020-01-03 16:16:44.740,0,3
2020-01-03 16:16:18.500,0,3
2020-01-03 16:15:10.500,1,3
2020-01-03 16:20:28.500,1,3
2020-01-03 16:16:44.500,1,3
2020-01-03 16:21:25.240,0,3
2020-01-03 16:17:04.000,1,3
2020-01-03 16:20:29.000,0,3
2020-01-03 16:15:11.240,1,3
2020-01-03 16:16:46.240,1,3
2020-01-03 16:17:22.000,1,3
2020-01-03 16:16:49.740,1,3
2020-01-03 16:21:05.240,1,3
2020-01-03 16:21:23.740,0,3
2020-01-03 16:16:09.060,1,3
2020-01-03 16:21:19.240,0,3
2020-01-03 16:16:25.240,1,3
2020-01-03 16:16:58.500,1,3
2020-01-03 16:15:32.000,0,3
2020-01-03 16:15:38.240,1,3
2020-01-03 16:20:33.240,1,3
2020-01-03 16:20:27.000,0,3
2020-01-03 16:16:52.500,1,3
2020-01-03 16:16:38.500,1,3
2020-01-03 16:15:14.500,1,3
2020-01-03 16:16:51.240,1,3
2020-01-03 16:17:04.240,1,3
2020-01-03 16:20:30.740,1,3
2020-01-03 16:16:58.240,1,3
2020-01-03 16:21:14.500,0,3
2020-01-03 16:16:33.240,1,3
2020-01-03 16:16:29.500,1,3
2020-01-03 16:16:56.740,1,3
2020-01-03 16:15:31.500,0,3
2020-01-03 16:21:21.240,0,3
2020-01-03 16:16:27.000,1,3
2020-01-03 16:21:18.240,0,3
2020-01-03 16:16:23.000,1,3
2020-01-03 16:21:02.240,1,3
2020-01-03 16:16:43.240,1,3
2020-01-03 16:15:22.500,1,3
2020-01-03 16:20:31.000,1,3
2020-01-03 16:16:41.500,1,3
2020-01-03 16:17:06.000,0,3
2020-01-03 16:15:50.500,0,3
2020-01-03 16:15:04.000,0,3
2020-01-03 16:16:21.500,1,3
2020-01-03 16:16:26.500,1,3
2020-01-03 16:16:32.740,1,3
2020-01-03 16:20:23.240,0,3
2020-01-03 16:16:47.240,1,3
2020-01-03 16:16:32.240,1,3
2020-01-03 16:20:33.740,1,3
2020-01-03 16:16:21.000,1,3
2020-01-03 16:15:06.740,0,3
2020-01-03 16:20:34.000,1,3
2020-01-03 16:21:06.240,0,3
2020-01-03 16:15:08.500,0,3
2020-01-03 16:17:07.740,1,3
2020-01-03 16:16:39.500,1,3
2020-01-03 16:16:32.500,1,3
2020-01-03 16:21:07.000,0,3
2020-01-03 16:20:24.240,0,3
2020-01-03 16:17:20.740,0,3
2020-01-03 16:15:15.240,1,3
2020-01-03 16:17:13.240,0,3
2020-01-03 16:20:30.240,1,3
2020-01-03 16:15:58.500,1,3
2020-01-03 16:20:35.000,1,3
2020-01-03 16:15:08.240,0,3
2020-01-03 16:15:50.000,0,3
2020-01-03 16:16:48.000,1,3
2020-01-03 16:16:07.240,1,3
2020-01-03 16:16:20.000,1,3
2020-01-03 16:16:27.740,0,3
2020-01-03 16:20:22.000,0,3
2020-01-03 16:20:25.740,0,3
2020-01-03 16:17:17.000,1,3
2020-01-03 16:15:38.000,1,3
2020-01-03 16:16:08.740,1,3
2020-01-03 16:21:21.500,0,3
2020-01-03 16:20:25.000,0,3
2020-01-03 16:16:48.240,1,3
2020-01-03 16:16:26.740,1,3
2020-01-03 16:15:22.740,1,3
2020-01-03 16:21:07.060,0,3
2020-01-03 16:16:37.000,1,3
2020-01-03 16:20:29.500,1,3
2020-01-03 16:20:28.240,1,3
2020-01-03 16:20:18.500,0,3
