time,l,r,iteration
2019-11-26 16:57:02.500,0,1,1
2019-11-26 16:51:53.240,0,1,1
2019-11-26 16:53:09.500,0,1,1
2019-11-26 16:57:44.500,0,1,1
2019-11-26 16:51:20.500,1,0,1
2019-11-26 16:54:20.740,1,1,1
2019-11-26 16:55:24.240,1,1,1
2019-11-26 16:51:10.740,1,1,1
2019-11-26 16:52:12.000,1,0,1
2019-11-26 16:56:27.240,1,1,1
2019-11-26 16:53:27.500,1,0,1
2019-11-26 16:52:06.740,1,1,1
2019-11-26 16:57:42.240,0,1,1
2019-11-26 16:57:39.240,1,0,1
2019-11-26 16:57:09.240,0,1,1
2019-11-26 16:52:14.740,1,1,1
2019-11-26 16:57:41.240,1,1,1
2019-11-26 16:51:39.000,1,0,1
2019-11-26 16:57:01.740,1,0,1
2019-11-26 16:53:23.240,0,1,1
2019-11-26 16:53:59.740,1,1,1
2019-11-26 16:57:35.740,1,1,1
2019-11-26 16:56:19.240,1,0,1
2019-11-26 16:51:55.240,0,1,1
2019-11-26 16:51:19.740,0,0,1
2019-11-26 16:51:02.240,0,1,1
2019-11-26 16:53:40.500,0,0,1
2020-01-03 16:16:14.240,0,0,1
2020-01-03 16:16:54.240,1,1,1
2020-01-03 16:16:45.500,0,1,1
2020-01-03 16:20:20.740,0,0,1
2020-01-03 16:16:56.000,1,0,1
2020-01-03 16:15:59.000,1,0,1
2020-01-03 16:21:11.500,0,0,1
2020-01-03 16:20:48.240,1,1,1
2020-01-03 16:20:34.000,1,0,1
2020-01-03 16:16:56.740,1,1,1
2020-01-03 16:15:44.240,0,0,1
2020-01-03 16:15:30.000,0,1,1
2020-01-03 16:15:12.740,1,0,1
2020-01-03 16:20:36.000,1,0,1
2020-01-03 16:15:06.240,0,1,1
2020-01-03 16:16:01.000,0,0,1
2020-01-03 16:17:08.740,1,0,1
2020-01-03 16:15:58.740,1,1,1
2020-01-03 16:16:42.740,1,1,1
2020-01-03 16:15:13.740,1,0,1
2020-01-03 16:15:11.000,1,0,1
2020-01-03 16:16:48.740,1,1,1
2020-01-03 16:15:36.000,1,0,1
2020-01-03 16:15:42.000,0,1,1
2020-01-03 16:15:58.500,1,1,1
2020-01-03 16:20:46.240,0,1,1
2020-01-03 16:16:34.740,1,1,1
2020-01-03 16:16:36.740,1,0,1
2020-01-03 16:21:05.000,1,0,1
2020-01-03 16:20:39.240,1,0,1
2020-01-03 16:20:13.740,0,0,1
2020-01-03 16:20:41.000,1,0,1
2020-01-03 16:15:24.000,1,0,1
2020-01-03 16:20:47.240,1,1,1
2020-01-03 16:21:26.000,0,0,1
2020-01-03 16:16:44.740,0,1,1
2020-01-03 16:16:01.500,1,0,1
2020-01-03 16:14:59.500,1,1,1
2020-01-16 12:23:36.500,0,0,1
2020-01-16 12:26:40.220,0,1,1
2020-01-16 12:30:07.240,0,1,1
2020-01-16 12:23:41.240,0,0,1
2020-01-16 12:26:08.240,0,0,1
2020-01-16 12:24:19.740,0,1,1
2020-01-16 12:25:10.500,0,0,1
2020-01-16 12:24:32.000,0,1,1
2020-01-16 12:25:37.500,0,1,1
2020-01-16 12:23:35.500,0,0,1
2020-01-16 12:30:39.240,0,0,1
2020-01-16 12:24:57.240,0,0,1
2020-01-16 12:24:44.740,1,1,1
2020-01-16 12:25:13.240,0,0,1
2020-01-16 12:30:18.000,0,1,1
2020-01-16 12:23:49.240,0,0,1
2020-01-16 12:25:19.500,0,1,1
2020-01-16 12:25:56.240,0,1,1
2020-01-16 12:23:56.740,0,1,1
2020-01-16 12:30:05.000,0,1,1
2020-01-16 12:26:38.000,0,1,1
2020-01-16 12:25:21.000,0,0,1
2020-01-16 12:25:05.740,0,1,1
2020-01-16 12:30:17.500,0,0,1
2020-01-16 12:25:15.500,1,0,1
2020-01-16 12:23:49.500,0,0,1
2020-01-16 12:30:14.500,0,1,1
2020-01-16 12:23:36.000,0,0,1
2020-01-16 12:26:18.000,0,1,1
2020-01-16 12:23:46.240,0,0,1
2020-01-16 12:30:23.500,0,0,1
2020-01-16 12:25:44.240,0,1,1
2020-01-16 12:26:34.000,0,1,1
2020-01-16 12:30:11.000,0,1,1
2020-01-16 12:30:32.500,0,1,1
2020-01-16 12:26:01.500,0,0,1
2020-01-16 12:23:40.740,0,0,1
2020-01-16 12:26:21.500,0,0,1
2020-01-16 12:24:02.240,0,1,1
2020-01-16 12:30:26.740,0,1,1
2020-01-16 12:30:31.000,0,0,1
2019-11-15 16:32:28.240,0,1,2
2019-11-15 16:31:49.740,0,0,2
2019-11-15 16:35:44.740,0,1,2
2019-11-15 16:32:53.500,1,0,2
2019-11-15 16:31:40.000,0,1,2
2019-11-15 16:33:31.740,1,1,2
2019-11-15 16:31:21.240,0,1,2
2019-11-15 16:33:16.000,0,1,2
2019-11-15 16:31:19.000,0,0,2
2019-11-15 16:34:16.500,0,0,2
2019-11-15 16:34:41.000,1,0,2
2019-11-15 16:33:03.000,0,0,2
2019-11-15 16:31:48.500,0,1,2
2019-11-15 16:32:04.740,0,1,2
2019-11-15 16:32:59.500,0,0,2
2019-11-15 16:31:28.740,1,1,2
2019-11-15 16:33:00.740,1,0,2
2019-11-15 16:35:47.500,0,1,2
2019-11-15 16:32:19.240,1,0,2
2019-11-15 16:33:04.240,1,0,2
2019-11-15 16:34:27.000,1,0,2
2019-11-15 16:32:12.000,1,1,2
2019-11-15 16:33:53.000,1,1,2
2019-11-15 16:31:36.240,0,1,2
2019-11-15 16:34:14.000,1,1,2
2019-11-15 16:35:40.240,1,0,2
2019-11-15 16:34:09.240,0,1,2
2019-11-15 16:33:45.740,0,1,2
2019-11-15 16:35:03.500,0,1,2
2019-11-15 16:32:43.240,1,0,2
2019-11-15 16:31:19.500,0,1,2
2019-11-15 16:33:42.240,1,1,2
2019-11-15 16:33:41.500,0,1,2
2019-11-15 16:32:57.740,1,0,2
2019-11-15 16:34:48.240,0,1,2
2019-11-15 16:32:42.500,1,0,2
2019-11-15 16:33:26.240,0,1,2
2019-11-15 16:32:36.000,0,1,2
2019-11-15 16:32:54.740,1,0,2
2019-11-15 16:33:23.500,0,1,2
2019-11-15 16:33:22.240,0,1,2
2019-11-25 17:00:49.500,0,1,2
2019-11-25 16:58:27.500,1,1,2
2019-11-25 16:49:02.500,0,0,2
2019-11-25 17:00:01.740,0,1,2
2019-11-25 16:51:04.500,1,1,2
